IMname,Category,Energy,Frequency
40,3,203561632.2,12
40,3,161289792.3,13
40,3,123841261.3,14
40,3,106500145.3,15
40,3,87816981.23,16
40,3,70422998.74,17
40,3,62787358.31,18
40,3,49294746.83,19
40,3,43209637.9,20
40,3,34337457.9,21
40,3,31063844.39,22
40,3,27026842.81,23
40,3,25269582.73,24
40,3,21110411.4,25
40,3,20408777.28,26
40,3,18361243.14,27
40,3,15054990.15,28
40,3,14127414.85,29
40,3,11960579.63,30
40,3,11612235.34,31
40,3,10388098.37,32
40,3,9311247.947,33
40,3,8817590.74,34
40,3,7978885.98,35
40,3,7295947.636,36
40,3,6495861.014,37
40,3,5856340.83,38
40,3,5594389.629,39
40,3,5248443.488,40
40,3,4854400.115,41
40,3,4604570.772,42
40,3,3993142.273,43
40,3,3878127.804,44
40,3,3706301.511,45
40,3,3415375.033,46
40,3,3111912.747,47
40,3,2897701.205,48
40,3,2866929.307,49
40,3,2514073.068,50
40,3,2496135.682,51
40,3,2358338.068,52
40,3,2159426.132,53
40,3,2096056.171,54
40,3,1923586.226,55
40,3,1964906.293,56
40,3,1787802.104,57
40,3,1709313.101,58
40,3,1594586.422,59
40,3,1606621.393,60
40,3,1466470.174,61
40,3,1455391.2,62
40,3,1315983.47,63
40,3,1241280.816,64
40,3,1186936.72,65
40,3,1123181.98,66
40,3,993404.377,67
40,3,983631.3912,68
40,3,970543.1403,69
40,3,920812.905,70
40,3,883989.2876,71
40,3,827059.2791,72
40,3,810954.9206,73
40,3,722447.1384,74
40,3,710917.4543,75
40,3,686200.9926,76
40,3,655931.9979,77
40,3,649578.0338,78
40,3,586803.1332,79
40,3,600576.2772,80
40,3,609290.3234,81
40,3,555356.6247,82
40,3,528732.306,83
40,3,512815.028,84
40,3,473094.3277,85
40,3,475621.059,86
40,3,461536.7695,87
40,3,451243.8599,88
40,3,439685.1781,89
40,3,392102.0076,90
41,2,1.20E+11,1
41,2,17218404396,2
41,2,9051918228,3
41,2,4539853756,4
41,2,2454795699,5
41,2,1299790534,6
41,2,964298896.2,7
41,2,614794436.3,8
41,2,360911039.6,9
41,2,265893203.1,10
41,2,213316207.7,11
41,2,157681907.6,12
41,2,149544090.2,13
41,2,113595891.1,14
41,2,90329952.34,15
41,2,79523146.86,16
41,2,67398236.99,17
41,2,59874479.96,18
41,2,46308363.64,19
41,2,38193166.89,20
41,2,30642496.66,21
41,2,27940275.42,22
41,2,23192494.2,23
41,2,23895290.35,24
41,2,19646688.18,25
41,2,18648100.94,26
41,2,15329683.17,27
41,2,13789142.03,28
41,2,11660687,29
41,2,10894196.21,30
41,2,10662163.35,31
41,2,9132889.865,32
41,2,8367063.59,33
41,2,7644961.708,34
41,2,7504883.897,35
41,2,6372139.833,36
41,2,5798110.047,37
41,2,5547048.42,38
41,2,5141485.455,39
41,2,5080511.142,40
41,2,4440160.277,41
41,2,4083264.475,42
41,2,3803457.539,43
41,2,3673108.554,44
41,2,3410507.014,45
41,2,3308928.544,46
41,2,2827947.522,47
41,2,2587476.141,48
41,2,2520284.428,49
41,2,2280076.057,50
41,2,2162220.096,51
41,2,2069780.289,52
41,2,2066024.157,53
41,2,1878541.602,54
41,2,1748701.23,55
41,2,1684036.722,56
41,2,1657773.28,57
41,2,1504253.411,58
41,2,1500483.544,59
41,2,1420010.371,60
41,2,1283886.134,61
41,2,1252418.299,62
41,2,1176400.624,63
41,2,1107861.59,64
41,2,1087279.416,65
41,2,1020941.327,66
41,2,973663.456,67
41,2,930023.2469,68
41,2,848177.862,69
41,2,800682.6424,70
41,2,777765.1635,71
41,2,755471.9719,72
41,2,688756.4466,73
41,2,673146.1909,74
41,2,637822.291,75
41,2,633817.056,76
41,2,604530.4965,77
41,2,552122.8998,78
41,2,537516.0632,79
41,2,543688.2793,80
41,2,550000.1644,81
41,2,511180.1248,82
41,2,512539.5769,83
41,2,457769.6519,84
41,2,452058.2371,85
41,2,427974.3944,86
41,2,410398.301,87
41,2,413509.2243,88
41,2,389262.7713,89
41,2,353931.5274,90
42,2,1.06E+11,1
42,2,24042632864,2
42,2,10005581571,3
42,2,4356968786,4
42,2,2603467849,5
42,2,1252106350,6
42,2,1000513882,7
42,2,667011922.7,8
42,2,448192056.3,9
42,2,291956596.8,10
42,2,206623403.3,11
42,2,186953331.4,12
42,2,141753288.8,13
42,2,117692531.2,14
42,2,104210596.2,15
42,2,79555139.39,16
42,2,68766730.82,17
42,2,56944627.3,18
42,2,49903952.19,19
42,2,39755643.42,20
42,2,33672569.78,21
42,2,29825257.43,22
42,2,23981167.71,23
42,2,23861160.3,24
42,2,21054654.01,25
42,2,18818366.14,26
42,2,17311806.7,27
42,2,15666725.05,28
42,2,13773691.15,29
42,2,11562369.99,30
42,2,10309165.31,31
42,2,10004586.63,32
42,2,8755086.553,33
42,2,7990358.792,34
42,2,7484967.707,35
42,2,6912145.847,36
42,2,6055958.432,37
42,2,5798913.173,38
42,2,5189360.858,39
42,2,5049623.602,40
42,2,4692945.023,41
42,2,4186941.297,42
42,2,4055118.073,43
42,2,3619020.947,44
42,2,3393644.878,45
42,2,3065987.466,46
42,2,2967009.78,47
42,2,2743570.322,48
42,2,2518884.442,49
42,2,2520759.877,50
42,2,2370346.425,51
42,2,2194815.428,52
42,2,2048718.569,53
42,2,2004801.418,54
42,2,1897028.893,55
42,2,1868431.485,56
42,2,1688739.422,57
42,2,1589584.774,58
42,2,1490720.662,59
42,2,1504869.714,60
42,2,1428921.139,61
42,2,1337530.792,62
42,2,1242787.088,63
42,2,1217763.607,64
42,2,1154965.979,65
42,2,1109253.542,66
42,2,992315.4123,67
42,2,949438.5642,68
42,2,916694.3733,69
42,2,864662.5942,70
42,2,825003.8193,71
42,2,783826.3105,72
42,2,760955.8136,73
42,2,759676.0434,74
42,2,695911.6906,75
42,2,655242.8037,76
42,2,621233.5292,77
42,2,618056.7584,78
42,2,580289.1107,79
42,2,560797.3948,80
42,2,557169.477,81
42,2,550559.8787,82
42,2,501823.1442,83
42,2,502818.9248,84
42,2,478017.1957,85
42,2,445685.7585,86
42,2,418854.5155,87
42,2,424471.1585,88
42,2,424437.8304,89
42,2,347219.846,90
43,2,1.23E+11,1
43,2,17998912855,2
43,2,8514196452,3
43,2,3818066424,4
43,2,2432315708,5
43,2,1243245509,6
43,2,880569570,7
43,2,610767128.3,8
43,2,357971551.6,9
43,2,271020109.3,10
43,2,210134477,11
43,2,192348250.7,12
43,2,149791396.3,13
43,2,115925491.4,14
43,2,93381949.57,15
43,2,74902156.95,16
43,2,66324508.48,17
43,2,53116889.77,18
43,2,46987931.07,19
43,2,38124392.94,20
43,2,34083418.71,21
43,2,27945597.34,22
43,2,24128020.52,23
43,2,22007659.01,24
43,2,19508010.63,25
43,2,19269355.16,26
43,2,15559358.96,27
43,2,14399607.62,28
43,2,12436686.89,29
43,2,11430222.76,30
43,2,10767626.11,31
43,2,9655112.045,32
43,2,9073564.206,33
43,2,7979237.55,34
43,2,7750783.529,35
43,2,6829111.563,36
43,2,6033040.726,37
43,2,5451485.571,38
43,2,5218695.625,39
43,2,4926619.962,40
43,2,4533186.709,41
43,2,4335410.951,42
43,2,4341657.49,43
43,2,3619613.075,44
43,2,3445529.869,45
43,2,3296019.45,46
43,2,2905082.39,47
43,2,2819929.075,48
43,2,2479340.846,49
43,2,2386197.747,50
43,2,2323517.696,51
43,2,2304715.738,52
43,2,2167835.744,53
43,2,1940252.259,54
43,2,1914793.604,55
43,2,1759377.093,56
43,2,1744512.85,57
43,2,1558528.034,58
43,2,1486088.77,59
43,2,1328492.438,60
43,2,1339517.885,61
43,2,1258529.184,62
43,2,1241042.932,63
43,2,1145954.619,64
43,2,1165394.751,65
43,2,1057521.494,66
43,2,931808.5587,67
43,2,940844.5348,68
43,2,888423.081,69
43,2,841068.2654,70
43,2,774731.6093,71
43,2,727263.6525,72
43,2,726318.3178,73
43,2,661972.3185,74
43,2,646775.0565,75
43,2,620517.3126,76
43,2,612411.68,77
43,2,571207.2309,78
43,2,555082.8104,79
43,2,550524.3771,80
43,2,533500.5713,81
43,2,493794.1461,82
43,2,492921.7297,83
43,2,470027.4103,84
43,2,433102.2001,85
43,2,430673.1441,86
43,2,421981.0177,87
43,2,414176.2341,88
43,2,391850.8309,89
43,2,324348.4411,90
44,2,1.21E+11,1
44,2,18390403540,2
44,2,8380067374,3
44,2,3930266940,4
44,2,2495447719,5
44,2,1262970646,6
44,2,998466536.7,7
44,2,588267704.9,8
44,2,389827049.6,9
44,2,267074174.9,10
44,2,201927008.3,11
44,2,212393989.9,12
44,2,160557553.3,13
44,2,122872756.1,14
44,2,102719573.3,15
44,2,81208298.51,16
44,2,65182333.14,17
44,2,58366856.88,18
44,2,45581848.88,19
44,2,37013919.26,20
44,2,32327761.39,21
44,2,28663033.78,22
44,2,23975159.13,23
44,2,22573354.82,24
44,2,20257174.02,25
44,2,18659919.53,26
44,2,15458845.34,27
44,2,14526595.91,28
44,2,12833295.71,29
44,2,11944395.55,30
44,2,10037946.37,31
44,2,10118778.22,32
44,2,8767899.422,33
44,2,8463880.091,34
44,2,7407113.992,35
44,2,6783322.696,36
44,2,6054526.201,37
44,2,5434747.366,38
44,2,5025223.886,39
44,2,4710080.602,40
44,2,4487054.141,41
44,2,4295730.844,42
44,2,3841114.244,43
44,2,3452561.942,44
44,2,3212297.839,45
44,2,3127244.429,46
44,2,2962268.299,47
44,2,2669431.907,48
44,2,2637096.087,49
44,2,2369448.242,50
44,2,2270689.069,51
44,2,2167413.463,52
44,2,1965158.205,53
44,2,1860405.337,54
44,2,1760040.132,55
44,2,1832417.623,56
44,2,1700135.228,57
44,2,1760176.885,58
44,2,1463740.565,59
44,2,1426947.908,60
44,2,1369381.986,61
44,2,1293933.129,62
44,2,1274323.201,63
44,2,1240156.599,64
44,2,1076025.231,65
44,2,1060624.701,66
44,2,1002838.314,67
44,2,975272.4845,68
44,2,951186.1132,69
44,2,866528.1383,70
44,2,823429.8094,71
44,2,744235.7731,72
44,2,758847.5037,73
44,2,739296.2241,74
44,2,674828.6836,75
44,2,662673.7372,76
44,2,621032.6958,77
44,2,582223.7333,78
44,2,590366.6184,79
44,2,545085.8664,80
44,2,550283.517,81
44,2,527493.777,82
44,2,486415.7428,83
44,2,470311.1432,84
44,2,448432.8453,85
44,2,439736.0523,86
44,2,420899.4483,87
44,2,428919.2553,88
44,2,416031.8838,89
44,2,348857.3958,90
45,2,1.16E+11,1
45,2,20023978385,2
45,2,8606148953,3
45,2,4577907052,4
45,2,2617481090,5
45,2,1313349455,6
45,2,884231839.8,7
45,2,582807427.1,8
45,2,393084097.3,9
45,2,267162312.2,10
45,2,211446075,11
45,2,183844965.8,12
45,2,147217386.8,13
45,2,104913980.4,14
45,2,106300926.1,15
45,2,83570292.88,16
45,2,64023366.7,17
45,2,56320174.31,18
45,2,42903963.55,19
45,2,39369017.09,20
45,2,31690115.94,21
45,2,26783940.16,22
45,2,23121062.87,23
45,2,21981015.54,24
45,2,20308407.01,25
45,2,18359896.55,26
45,2,17447553.18,27
45,2,14515407.22,28
45,2,12801952.58,29
45,2,11050672.24,30
45,2,9983060.29,31
45,2,9199995.938,32
45,2,8345232.655,33
45,2,8494826.022,34
45,2,6957208.02,35
45,2,6845212.938,36
45,2,5947484.98,37
45,2,5207764.974,38
45,2,5199570.835,39
45,2,4734428.369,40
45,2,4254253.986,41
45,2,4043080.349,42
45,2,3682142.146,43
45,2,3427393.849,44
45,2,3335328.516,45
45,2,3151465.567,46
45,2,2764225.032,47
45,2,2609000.797,48
45,2,2532197.313,49
45,2,2375008.056,50
45,2,2229910.499,51
45,2,2064620.229,52
45,2,1978998.244,53
45,2,1886651.541,54
45,2,1740652.765,55
45,2,1735100.678,56
45,2,1692520.572,57
45,2,1494717.073,58
45,2,1432047.385,59
45,2,1429656.806,60
45,2,1334685.25,61
45,2,1299379.156,62
45,2,1203175.647,63
45,2,1087950.686,64
45,2,1092748.073,65
45,2,1015877.605,66
45,2,1007858.521,67
45,2,903067.5862,68
45,2,891668.3827,69
45,2,857700.0073,70
45,2,801230.6967,71
45,2,716438.8382,72
45,2,717013.2644,73
45,2,681938.5706,74
45,2,643677.9961,75
45,2,631325.8745,76
45,2,578241.5977,77
45,2,570934.5181,78
45,2,547571.9261,79
45,2,536131.8045,80
45,2,523500.9546,81
45,2,505878.3265,82
45,2,487224.2408,83
45,2,468457.5128,84
45,2,459382.4159,85
45,2,434462.1106,86
45,2,428988.0491,87
45,2,407928.645,88
45,2,383594.8397,89
45,2,344243.7949,90
46,2,1.11E+11,1
46,2,20862971320,2
46,2,11193748043,3
46,2,4324618036,4
46,2,2541590893,5
46,2,1356205093,6
46,2,905773374.3,7
46,2,562578152,8
46,2,342959824.2,9
46,2,300849032.9,10
46,2,215230503.9,11
46,2,174844653.7,12
46,2,144504020,13
46,2,109497398.8,14
46,2,90392237,15
46,2,74794408.21,16
46,2,61543310.64,17
46,2,52548304.71,18
46,2,43773884.83,19
46,2,38011522.67,20
46,2,34372850.53,21
46,2,26133871.9,22
46,2,23833534.42,23
46,2,20640410.09,24
46,2,18812307.2,25
46,2,18562485.12,26
46,2,16147018.59,27
46,2,13809489.12,28
46,2,13294670.07,29
46,2,11336837.27,30
46,2,10183563.65,31
46,2,9347032.431,32
46,2,8371512.691,33
46,2,8499175.673,34
46,2,7280857.625,35
46,2,6745239.87,36
46,2,5700607.406,37
46,2,5324713.587,38
46,2,5203669.777,39
46,2,4540638.514,40
46,2,4300500.644,41
46,2,4413235.542,42
46,2,3646710.097,43
46,2,3633406.904,44
46,2,3195402.524,45
46,2,2895219.459,46
46,2,2961460.09,47
46,2,2553807.997,48
46,2,2457615.507,49
46,2,2352252.319,50
46,2,2131293.656,51
46,2,2071684.055,52
46,2,1959173.665,53
46,2,1910362.514,54
46,2,1798440.82,55
46,2,1751540.971,56
46,2,1636805.815,57
46,2,1601238.58,58
46,2,1399468.956,59
46,2,1362866.372,60
46,2,1328664.21,61
46,2,1260620.492,62
46,2,1205546.394,63
46,2,1146448.687,64
46,2,1040244.846,65
46,2,1024499.62,66
46,2,993788.3057,67
46,2,938691.7556,68
46,2,915502.8526,69
46,2,820499.3964,70
46,2,823090.0272,71
46,2,749180.3181,72
46,2,732581.7948,73
46,2,673386.3869,74
46,2,652257.5153,75
46,2,594156.1228,76
46,2,583340.6612,77
46,2,601800.9849,78
46,2,548504.5368,79
46,2,519841.4316,80
46,2,513338.9688,81
46,2,503358.6273,82
46,2,490290.9854,83
46,2,477561.348,84
46,2,445218.2962,85
46,2,429628.7829,86
46,2,424760.9342,87
46,2,421531.8723,88
46,2,386007.1864,89
46,2,339678.4853,90
47,2,1.13E+11,1
47,2,18811650644,2
47,2,9618837601,3
47,2,5197381317,4
47,2,2483978341,5
47,2,1266899231,6
47,2,958727807.7,7
47,2,624112837.7,8
47,2,404753361.9,9
47,2,281235072.6,10
47,2,196187273.3,11
47,2,182322575.4,12
47,2,139909623.3,13
47,2,114817530.3,14
47,2,97133812.46,15
47,2,81490748.59,16
47,2,63770096.48,17
47,2,57332595.19,18
47,2,47940688.99,19
47,2,43806577.3,20
47,2,30861647.4,21
47,2,28401971.76,22
47,2,25125706.37,23
47,2,22214184.72,24
47,2,18883034.03,25
47,2,19692827.84,26
47,2,16455020.97,27
47,2,14886227.82,28
47,2,13011280.87,29
47,2,11868490.64,30
47,2,11939604.6,31
47,2,10063487.81,32
47,2,9363446.897,33
47,2,8411282.439,34
47,2,7146149.297,35
47,2,6746840.929,36
47,2,5947362.742,37
47,2,5547874.861,38
47,2,4981520.075,39
47,2,4867020.799,40
47,2,4403541.441,41
47,2,4133516.261,42
47,2,3856047.801,43
47,2,3527261.453,44
47,2,3196115.024,45
47,2,3190439.37,46
47,2,2891152.109,47
47,2,2561041.488,48
47,2,2457704.053,49
47,2,2268859.567,50
47,2,2245464.961,51
47,2,2134024.937,52
47,2,2009278.09,53
47,2,1787010.42,54
47,2,1835957.599,55
47,2,1817440.402,56
47,2,1619325.973,57
47,2,1529899.505,58
47,2,1452758.592,59
47,2,1396878.798,60
47,2,1323826.63,61
47,2,1251414.147,62
47,2,1188604.807,63
47,2,1135453.683,64
47,2,1069207.909,65
47,2,1045852.962,66
47,2,905066.5091,67
47,2,941236.4337,68
47,2,869355.4328,69
47,2,807141.6222,70
47,2,771882.6496,71
47,2,749631.174,72
47,2,703877.889,73
47,2,682689.4358,74
47,2,661725.3768,75
47,2,600088.661,76
47,2,584781.1089,77
47,2,584006.1408,78
47,2,531645.7533,79
47,2,533589.1238,80
47,2,537240.7762,81
47,2,479877.835,82
47,2,481386.2125,83
47,2,467650.3159,84
47,2,459193.4299,85
47,2,441735.3788,86
47,2,406457.2636,87
47,2,426361.7419,88
47,2,404335.7182,89
47,2,340482.6566,90
48,2,1.20E+11,1
48,2,18268278418,2
48,2,9037839769,3
48,2,4284910242,4
48,2,3045104038,5
48,2,1149664779,6
48,2,856065941.6,7
48,2,539881550.6,8
48,2,335199373.7,9
48,2,268385520.7,10
48,2,216869816,11
48,2,200139065.1,12
48,2,132893215.4,13
48,2,106262077.4,14
48,2,85492576.33,15
48,2,79951294.95,16
48,2,59342602.57,17
48,2,53617958.09,18
48,2,40150500.37,19
48,2,34691272.61,20
48,2,31156723.47,21
48,2,25984481.72,22
48,2,24512137.83,23
48,2,20592999.58,24
48,2,19238261.16,25
48,2,17654046.96,26
48,2,16406783.75,27
48,2,14589883.14,28
48,2,12020506.35,29
48,2,11099767.64,30
48,2,9896147.248,31
48,2,8718536.377,32
48,2,8311281.37,33
48,2,7718344.4,34
48,2,6885928.836,35
48,2,6256834.253,36
48,2,5350533.842,37
48,2,5120816.96,38
48,2,4690296.389,39
48,2,4600249.713,40
48,2,4178501.021,41
48,2,3879120.283,42
48,2,3514585.411,43
48,2,3487993.728,44
48,2,3131131.338,45
48,2,2919877.196,46
48,2,2756515.862,47
48,2,2502055.603,48
48,2,2359877.797,49
48,2,2357467.995,50
48,2,2189928.715,51
48,2,1969763.285,52
48,2,1795245.53,53
48,2,1864102.309,54
48,2,1893653.483,55
48,2,1712453.519,56
48,2,1596386.889,57
48,2,1534404.906,58
48,2,1428956.007,59
48,2,1369018.935,60
48,2,1329149.155,61
48,2,1241496.057,62
48,2,1176670.079,63
48,2,1132959.712,64
48,2,1050378.74,65
48,2,1015989.264,66
48,2,968305.0606,67
48,2,893161.7554,68
48,2,839380.1765,69
48,2,804515.4767,70
48,2,731387.1115,71
48,2,715189.5002,72
48,2,696999.8231,73
48,2,639074.1646,74
48,2,634930.6839,75
48,2,600718.8037,76
48,2,581494.6982,77
48,2,531408.1138,78
48,2,536268.4969,79
48,2,489120.4113,80
48,2,523846.4333,81
48,2,463661.9451,82
48,2,450890.881,83
48,2,439595.8608,84
48,2,421965.3751,85
48,2,412799.9132,86
48,2,398547.1164,87
48,2,409870.6308,88
48,2,373544.3398,89
48,2,330305.7678,90
49,2,1.11E+11,1
49,2,26184750468,2
49,2,8083976363,3
49,2,3746769097,4
49,2,2902609393,5
49,2,1137946875,6
49,2,1105916678,7
49,2,567785107,8
49,2,350595560.1,9
49,2,274656245.9,10
49,2,198215676.9,11
49,2,163648362.2,12
49,2,147978558.6,13
49,2,106253495.6,14
49,2,94282575.2,15
49,2,73808540.8,16
49,2,60588660.86,17
49,2,53680655.39,18
49,2,42370784.59,19
49,2,37745985.38,20
49,2,30184362.47,21
49,2,25658566.03,22
49,2,23666615.1,23
49,2,21117644.71,24
49,2,19533685.63,25
49,2,18097391.97,26
49,2,15172521.74,27
49,2,13746833.68,28
49,2,12084279.43,29
49,2,10559617.04,30
49,2,10826409.82,31
49,2,8734337.544,32
49,2,8221440.379,33
49,2,7992897.816,34
49,2,7196845.421,35
49,2,6507201.355,36
49,2,5605837.402,37
49,2,5387742.366,38
49,2,4750232.938,39
49,2,4555664.713,40
49,2,4011554.013,41
49,2,3940887.579,42
49,2,3741312.187,43
49,2,3333891.439,44
49,2,3157463.844,45
49,2,3134741.061,46
49,2,2737689.259,47
49,2,2697797.983,48
49,2,2492904.832,49
49,2,2293722.744,50
49,2,2090222.665,51
49,2,2012657.219,52
49,2,1882577.928,53
49,2,1799705.028,54
49,2,1758481.481,55
49,2,1775312.643,56
49,2,1710702.586,57
49,2,1541393.651,58
49,2,1414884.189,59
49,2,1382357.056,60
49,2,1405751.996,61
49,2,1321436.836,62
49,2,1241939.721,63
49,2,1135207.251,64
49,2,1070155.364,65
49,2,1028287.762,66
49,2,960159.4272,67
49,2,953323.2905,68
49,2,865041.2049,69
49,2,842641.2604,70
49,2,790020.25,71
49,2,754143.9124,72
49,2,711151.2315,73
49,2,654999.4604,74
49,2,638166.5656,75
49,2,624306.3171,76
49,2,574122.7836,77
49,2,576796.3477,78
49,2,534520.0846,79
49,2,524611.9618,80
49,2,529565.0164,81
49,2,482229.4809,82
49,2,474374.9506,83
49,2,452071.6389,84
49,2,430562.9909,85
49,2,423039.3482,86
49,2,408344.9772,87
49,2,402075.0097,88
49,2,400036.7836,89
49,2,339469.5781,90
50,2,1.26E+11,1
50,2,22977553892,2
50,2,7734773584,3
50,2,3676219700,4
50,2,1993239889,5
50,2,1017013053,6
50,2,753797960,7
50,2,444583668.6,8
50,2,340997266,9
50,2,240357381.1,10
50,2,171082947.3,11
50,2,147290365,12
50,2,130537632.8,13
50,2,89905089.53,14
50,2,77108946.35,15
50,2,64597686.42,16
50,2,51967238.11,17
50,2,46104333.1,18
50,2,36200100.83,19
50,2,34451943.39,20
50,2,26036308.75,21
50,2,22309699.93,22
50,2,20311038.92,23
50,2,18119196.18,24
50,2,19078273.1,25
50,2,15037638.72,26
50,2,13909490.39,27
50,2,12212091.64,28
50,2,10226722.04,29
50,2,8745915.398,30
50,2,9133613.04,31
50,2,7535085.314,32
50,2,7763661.854,33
50,2,6821462.651,34
50,2,6003994.685,35
50,2,5498816.388,36
50,2,4871346.007,37
50,2,4423989.564,38
50,2,4203181.111,39
50,2,3875843.146,40
50,2,3718599.936,41
50,2,3664087.703,42
50,2,2966202.056,43
50,2,3033804.638,44
50,2,2666588.443,45
50,2,2767817.578,46
50,2,2457893.005,47
50,2,2205747.835,48
50,2,2094873.55,49
50,2,1992027.965,50
50,2,1862945.148,51
50,2,1757667.2,52
50,2,1708511.511,53
50,2,1620892.4,54
50,2,1609784.761,55
50,2,1521636.726,56
50,2,1428936.569,57
50,2,1266749.876,58
50,2,1266286.168,59
50,2,1196720.901,60
50,2,1158201.363,61
50,2,1117449.662,62
50,2,1025094.783,63
50,2,1007131.352,64
50,2,913233.2621,65
50,2,860709.7603,66
50,2,819024.8611,67
50,2,782164.0222,68
50,2,770602.3669,69
50,2,739576.4059,70
50,2,703276.8651,71
50,2,671199.7881,72
50,2,636218.2084,73
50,2,598104.5711,74
50,2,574373.8566,75
50,2,547300.6989,76
50,2,538981.6938,77
50,2,525543.6476,78
50,2,487507.4297,79
50,2,473297.769,80
50,2,469292.7825,81
50,2,445819.8774,82
50,2,423980.0329,83
50,2,392492.2841,84
50,2,387415.1853,85
50,2,392353.0271,86
50,2,369611.5338,87
50,2,371531.3022,88
50,2,358162.0177,89
50,2,316378.7373,90
51,2,1.05E+11,1
51,2,29297634200,2
51,2,8070380070,3
51,2,3853516177,4
51,2,2740668144,5
51,2,1217219843,6
51,2,900850245.8,7
51,2,699784152.4,8
51,2,396032316.2,9
51,2,266871989.9,10
51,2,213919751.2,11
51,2,170223836.1,12
51,2,150394262.6,13
51,2,104866597.5,14
51,2,96190399.52,15
51,2,78117224.48,16
51,2,63449319.09,17
51,2,58281190.87,18
51,2,44718488.26,19
51,2,39367154.34,20
51,2,31904333.98,21
51,2,30217786.54,22
51,2,24498736.12,23
51,2,21348539.75,24
51,2,22219107.01,25
51,2,20101468.13,26
51,2,17044195.79,27
51,2,14935195.79,28
51,2,12758251.45,29
51,2,12084987.01,30
51,2,10858881.15,31
51,2,9288507.835,32
51,2,8590069.706,33
51,2,8363289.069,34
51,2,7692804.494,35
51,2,6698729.482,36
51,2,6064626.907,37
51,2,5594436.717,38
51,2,4902465.905,39
51,2,4658590.138,40
51,2,4484965.169,41
51,2,4198270.636,42
51,2,4176988.773,43
51,2,3770472.37,44
51,2,3517215.2,45
51,2,3187485.063,46
51,2,2849494.108,47
51,2,2898594.522,48
51,2,2430037.962,49
51,2,2412614.698,50
51,2,2256396.472,51
51,2,2196025.285,52
51,2,2011250.537,53
51,2,1922622.059,54
51,2,1879752.36,55
51,2,1789670.923,56
51,2,1717841.816,57
51,2,1635989.394,58
51,2,1515204.359,59
51,2,1476853.143,60
51,2,1419109.461,61
51,2,1300408.547,62
51,2,1263922.333,63
51,2,1176873.867,64
51,2,1153600.93,65
51,2,1033968.158,66
51,2,956316.829,67
51,2,951874.9279,68
51,2,890566.4749,69
51,2,850184.5843,70
51,2,775602.2097,71
51,2,791198.0204,72
51,2,789219.3729,73
51,2,733253.1777,74
51,2,688146.6689,75
51,2,676016.4698,76
51,2,622281.8968,77
51,2,618688.5378,78
51,2,597865.6297,79
51,2,575534.0702,80
51,2,546474.9444,81
51,2,539625.1852,82
51,2,506894.5846,83
51,2,476405.4848,84
51,2,481640.947,85
51,2,458641.9024,86
51,2,450433.9321,87
51,2,451549.5304,88
51,2,426769.8151,89
51,2,358902.8988,90
52,2,1.23E+11,1
52,2,20658201930,2
52,2,7887757529,3
52,2,3761040438,4
52,2,2104294910,5
52,2,1211153529,6
52,2,920291938,7
52,2,564533427.8,8
52,2,348382944.4,9
52,2,275293503.2,10
52,2,192226657.7,11
52,2,177042144.1,12
52,2,151495037.1,13
52,2,114509726.8,14
52,2,88623087.81,15
52,2,72869033.66,16
52,2,62797472.38,17
52,2,50594522.67,18
52,2,42488864.22,19
52,2,37586674.2,20
52,2,29828480.27,21
52,2,26969469.88,22
52,2,23875138.76,23
52,2,19716883.68,24
52,2,18513696.13,25
52,2,18433587.27,26
52,2,15728520.83,27
52,2,14045565.17,28
52,2,13138245.3,29
52,2,10787342.92,30
52,2,9575690.686,31
52,2,9001585.312,32
52,2,8437387.969,33
52,2,7983427.242,34
52,2,7096015.871,35
52,2,6676785.148,36
52,2,5457546.579,37
52,2,5499158.788,38
52,2,4840789.847,39
52,2,4503774.934,40
52,2,4357925.119,41
52,2,4001785.147,42
52,2,3611180.255,43
52,2,3473606.764,44
52,2,3326972.706,45
52,2,3056293.18,46
52,2,2777429.166,47
52,2,2670414.954,48
52,2,2494065.205,49
52,2,2334177.296,50
52,2,2159149.802,51
52,2,2046207.737,52
52,2,1898884.136,53
52,2,1858011.559,54
52,2,1821036.329,55
52,2,1724298.734,56
52,2,1629843.764,57
52,2,1516939.146,58
52,2,1476156.2,59
52,2,1400800.26,60
52,2,1316671.709,61
52,2,1316313.912,62
52,2,1184840.747,63
52,2,1173220.663,64
52,2,1075728.307,65
52,2,1041822.476,66
52,2,965786.668,67
52,2,901661.8138,68
52,2,878350.1336,69
52,2,825535.6663,70
52,2,810903.7154,71
52,2,724162.9727,72
52,2,741344.2009,73
52,2,665789.7187,74
52,2,657666.1894,75
52,2,594733.7344,76
52,2,603263.9981,77
52,2,590000.2555,78
52,2,546822.9504,79
52,2,531239.5171,80
52,2,514835.293,81
52,2,502697.6724,82
52,2,493794.8668,83
52,2,456772.5376,84
52,2,425497.5654,85
52,2,430795.734,86
52,2,413487.5904,87
52,2,422220.1244,88
52,2,393820.7626,89
52,2,332844.8417,90
53,2,1.14E+11,1
53,2,22980624550,2
53,2,8043225503,3
53,2,4388428799,4
53,2,2378689596,5
53,2,1272615782,6
53,2,970810265.6,7
53,2,577868608.6,8
53,2,365745991.8,9
53,2,280763641.8,10
53,2,216530561.4,11
53,2,171290469.4,12
53,2,141581850.3,13
53,2,118806150.3,14
53,2,92930266.77,15
